split_group,dataset_origin,uploader,split,fold,recording_count,no_cough_count,cough_count,new_fsd50k_cough_count
COUGHVID_UUID::4b9df238-0be3-43bd-aac2-719cf69c853c,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::4bc5287f-92ae-400e-93b2-037163281e89,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::4bd6bdb8-e239-4946-b80f-f3db9d3e86ea,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::4c228eb9-c543-4688-a93f-4ac0cd879b6b,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::4c2840ed-fd4b-4a86-b976-5cc040d6ea4e,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::4c40ace0-7967-4090-9d2c-51248d38bdda,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::4c56d691-9cda-499c-8613-59a9c5659003,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::4c58cf95-9b2e-4091-adaa-0ac06a355c48,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::4c71fdad-b09a-43be-b8d4-8cd3520c1aa2,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::4c86e76d-0476-4016-b26d-00e3b8a0dc01,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::4c8dd69a-48be-4ebb-b18c-443e6fe7ec70,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::4c98548d-6e9e-4832-8b77-b7af79c9e987,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::4c9ce6f7-8ca8-41b9-8e18-8cd3de335c48,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::4ca22143-61f2-4f7a-a73e-6304d31a3871,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::4ce2e724-6740-4a30-a743-61c2961565d7,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::4ce3137f-941d-4ec5-bb2c-88d1b9fbafa3,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::4ced00fc-ff57-4a83-bc12-fc5876503c6f,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::4cfe71ea-00f2-4595-9903-85dd74968690,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::4d161e7a-560d-4a14-ab45-05058bf1b39b,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::4d230bec-1056-49ca-b274-c0825b924824,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::4d35b416-d0b0-4fca-bd40-420da86ab4e2,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::4d5640b5-790d-4926-8e10-3ab666331500,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::4d6cdc78-b5f1-4568-bea9-ae1a49c34ee7,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::4d72142f-9932-47f4-8d86-29757ea3f78d,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::4dba41ae-c9c3-4bf3-a5fb-8d8d2b8809c9,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::4dcab218-09e0-40fd-89c5-d6a90b429bd9,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::4e052563-ff5b-47b1-92c2-dc4ba0ac8fbc,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::4e39ad3e-5257-4356-b854-7fb48c6cd1f0,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::4e47612c-6c09-4580-a9b6-2eb6bf2ab40c,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::4e63830d-679b-480c-a420-0540b0689c16,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::4e8a8b2b-3437-4358-a1fc-407c04c51a0d,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::4e9f4130-2954-4d29-adf5-d26768d3ead3,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::4eab6d7e-32c1-4a7f-be8c-b1cbcffe2420,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::4edbfad6-d683-4cb4-b3f1-11066c8e5e48,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::4ee73081-f0af-4e85-b4a1-b1292ae37f28,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::4eec3002-43f3-477b-bd24-bc2ba1fd920e,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::4f1abaa2-e351-4925-9a27-d2e48c288ab7,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::4f468032-6c4f-438b-9f19-219859552c5d,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::4f51059b-0e34-4ae8-8ea8-66630d9b147b,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::4f5a4b71-46a6-42d8-aecd-7e0cc23d7d70,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::4f6c6fa4-e708-4c9a-ac8a-7137a4a60093,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::4f8c5fad-0bd3-4bf0-a781-3eff8685d8f8,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::4f95a31d-9302-47bb-a0b6-cdd8b13c0aab,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::4fa3ac8d-f252-40d6-bccd-24aa5e35556c,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::4fa482c1-e2c7-402f-b383-343c18be4ccd,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::4fa54167-06c6-485a-a7b5-4b3696aa1393,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::4fb2ef80-dd57-4be0-afa6-866a8a5297bf,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::4fbce4f8-40e6-4ca6-89d3-69c2649904fe,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::4fc9a8e3-909a-4e92-9621-d5e578817f21,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::4fccf60b-0beb-47bf-8e36-73f53813d924,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::4fcf0262-b38d-438e-8253-c4f45d20071d,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::4fe17182-53b8-4a39-b262-68eba3cbe19c,COUGHVID,,test,-1,1,1,0,0
COUGHVID_UUID::4ff82172-fda0-453c-80f2-1cf5aaffa8f1,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::4ff8d59c-1714-4de5-bdd0-15e6f5bafb6b,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::50320ca2-20c8-4322-b98a-d2c8f46fd42d,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::506b5606-cecb-4fba-8723-c4a2bfb8b038,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::508530cf-f788-49f9-9a31-943ea7fcf7b7,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::50e4574d-0fa7-4fa0-977d-394644797b1b,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::510640bb-d6db-483f-a754-c5fa1eaaa388,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::5131b118-88df-4d26-90bb-85b726fe0b5a,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::5132cf1f-33ea-489a-83c4-9e428f1646a7,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::5188ace3-6a95-4c97-a4b5-eedff9d22f97,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::51a9ade4-721c-4a75-ab33-57e68f425a42,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::51d4bc80-1f02-4ffa-8e2e-1dc3527a0979,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::51e2e40b-f1cd-45ba-ad05-8219c595235c,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::52047339-5625-493f-903a-e0c1950353b3,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::522a43ec-3d80-43e4-97c9-c21ceb8b7a63,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::522b0923-a528-47d9-8905-ececf13c65e0,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::52339446-0c26-4d66-a776-9894b8bd196f,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::523441aa-0d55-4878-9fe5-173d74b248d7,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::525bb580-d7bc-4f91-b206-5f4890cfec0d,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::5264e9e0-9d20-4a63-99c4-8dbece972a53,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::5280c666-4f3e-4d7c-a283-19041fc4cb2b,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::5287e036-c41e-4527-93de-c6cdbf1a8461,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::52de6b02-84b4-4e74-9061-983488b4e300,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::52f6838a-4033-4a71-84bb-81cbb4e64ab7,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::52f91f68-31d3-46a1-bed1-844cbc58d646,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::5322ecad-3152-4fab-8f66-8552c0ebd4c2,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::53325adb-0ff2-480a-8af0-fd9da2a10322,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::53513dd5-62d8-4a5f-bbe8-46c95d7358a2,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::539a8ff2-b70e-4d5d-9799-53bf23cf3acf,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::53cc0e66-5c68-43ea-84aa-b78bda14e0b0,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::53d69964-ae7d-4ccc-a297-91a9b21c772e,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::5402221a-1b2a-4472-ba3e-f5cfc04f18f0,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::540cc560-8943-4e98-9057-76749a70abdb,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::54138a2b-3f07-44aa-bc08-f254422e32ab,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::5416209d-3c8b-4eb6-b9aa-05669a145b6b,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::5418a808-f17d-4985-a1eb-5d1ee3647cb0,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::54214c16-f159-4b4c-a2e8-b681f08523a9,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::54278a21-cc81-4fd6-a94b-7951f208137f,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::542db002-c9b8-4646-85fc-1f5b76730c1f,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::545c655f-89ef-41c5-919a-11b2a09b0e49,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::54a04a7f-e343-48be-aed8-0654400d6309,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::54a087f0-2544-4633-bb71-3c1fa989f1c8,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::54e2a783-1f2d-4de0-b526-6f2bf5aa692c,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::552dda14-3fea-4473-b39a-f409eb6a08f7,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::5542e025-cec0-48d8-8ac2-541975793b94,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::55534e14-5e4e-4102-8bb0-2011ca1c371a,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::5557f2d3-acf7-4974-a78f-a7ae2b2c43e1,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::55c0a763-5f42-476e-9c72-e2924b21b2b4,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::55cb1a15-6513-4602-8f59-ecdb5681248c,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::55d0ed26-a7a2-418d-b326-d0bd29a3f19c,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::55d74dca-c7b2-4788-b874-265b1047ed58,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::55fad690-63b7-4d23-b94e-41dcf729b325,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::5607860e-70fd-4fab-8e93-158ecedabdaa,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::56221078-55de-4f46-bf6f-232e74f2fcf5,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::56225c4a-61b9-478c-a2c8-8d8d393908a0,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::56279ffd-3f56-4fd2-9ebd-94ec5b6825e5,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::562c3783-d5ac-4d30-90c6-054fbc83dbff,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::563a6cd6-55b0-4895-af02-87de034ae948,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::563ae851-f40b-490c-99c9-1acf9c269a3c,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::5648bc0c-24f9-430c-bdbe-8f81522b8fc3,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::5683cd42-347e-4fbf-8cd5-aa60c3e5b6cc,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::568c58f5-3a30-4166-bc06-b65f06bfcc51,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::56994aa1-4626-4782-9f27-f125adfd120a,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::56da1f04-fe81-4928-a1de-0f3b9d333c12,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::56db4bed-54ee-4560-b962-cbab7d552621,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::56e28407-7719-45a2-93a3-9dc34f6e2560,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::56ecb826-b12c-43d9-b54b-8dedede30b0f,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::56ff4794-4d52-4b89-8e9c-68ab3d8d1a48,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::570acf17-56d0-423e-869f-38cc0360d5e7,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::5711e007-399f-4293-bf70-32f027c17cc4,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::57263117-e5ef-4d4c-b678-cec8095c7e0d,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::5729ad12-0130-4b4f-8865-159fbf93018a,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::5751a296-bed4-42b8-806b-829d5ec3d5f7,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::5790906b-44f0-4b59-8052-1f3d7927decd,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::57aa5dd7-ba09-4e2c-979b-a2c6e6a30d68,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::57b04ac6-2ce0-4417-9dc0-d9ff93fd00c5,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::57c25c39-f510-44e3-9ca0-0f694c81a440,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::57e1df06-5e7a-451e-8ffa-6aeaeb732192,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::5806ea47-6382-4268-bc3b-2be28a600e15,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::5830e2bb-5a49-4ec2-9b53-9c6727e54e1a,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::583240d0-4e6f-4456-8894-be5a74010add,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::583b78b9-ac37-4921-9865-fd6f683ad3e9,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::583bcee8-db16-4027-b767-cd74e9433cba,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::5874af96-541d-443c-878d-996bd7bfa1cf,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::58970bd3-2993-4762-8b21-0c5a2937c16b,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::589c25e2-58b8-4cd2-a2aa-47819f71181e,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::589f9a32-571c-42d3-8b4a-92ca39895658,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::58a3d924-98cd-426f-9b58-cb6240b7d044,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::58a9d260-53d9-4ba6-b7d4-3e7357412426,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::58f32c3f-7baf-4f47-91f1-ba5edbceee24,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::59119949-2e88-4103-a0be-fd24b183300a,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::5911fb77-57a0-4d35-93b5-4a966574df35,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::59285a69-a0c0-40fb-92ee-c4a771b292b4,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::593443f5-cedf-4244-ab97-428f4e48bf0d,COUGHVID,,train,1,1,1,0,0
COUGHVID_UUID::595e24dd-59e6-4494-a695-1c2d7717370f,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::5969183f-bfad-4b72-b11e-5c459b752adc,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::59868a93-765b-4ff4-a58e-f7aa9c811206,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::59889b4d-6132-43f2-8ffb-1f94fe4b3873,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::5998a733-5790-4918-adff-cef8e7b12a73,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::59ce4d68-d3d6-48c8-9df7-fcd6621899d6,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::59efaff8-1df6-4d68-807e-63ff8a257f22,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::5a0fe430-5054-4fe4-b2da-29824128b3a4,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::5a229a4b-e0ae-478c-97d5-1963cb0ac690,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::5a517de2-fe21-42dd-aa3f-25d46565cab7,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::5a5bb9b5-5ff2-478a-94d2-2046c24ecd0d,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::5a5dccc2-ce4e-4c4e-ab49-a0dcf6f4a2d0,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::5a62f40e-e685-46d5-bed0-9015bb8488c0,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::5a783d35-fd85-43d7-9ae7-22db4f523269,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::5aa37322-c3d3-4a00-990e-4a5ce265fbfe,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::5aa4dae0-fe23-4eb2-9d62-e6016a1c9f8a,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::5aa9d0aa-28d8-477c-8fd1-e59beb9823f0,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::5ab08ae7-0124-4a60-a2dc-d4a0845cc55b,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::5ab4d303-64be-4ea4-a65e-8681659e8e5f,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::5ac1a9c3-b135-4589-95dc-cf2a222265f8,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::5ac60a58-ed8d-4b77-8338-fbefe993ad6e,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::5b0be374-28d0-4a16-b010-0c18a460a7d4,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::5b2342d2-01f8-4ad7-bf13-217601cd3c13,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::5b306faa-b133-4029-a3b7-26a121ae6a0c,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::5b32c2c2-fb33-47e7-93da-86968876ce02,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::5b3b1fd8-70c2-4b40-b759-e2cad6fe9a97,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::5b5baa97-50c4-4c11-8a60-a2b39c34e56b,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::5b5fb2f4-900a-4023-b4fd-c55b66dc065b,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::5b7312df-3d0b-4a64-8884-e9072acceb41,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::5b8a46e1-945b-4c87-847a-9bbf90a965a9,COUGHVID,,train,4,1,1,0,0
COUGHVID_UUID::5bbd361a-f7ab-4397-9eec-e76a4758489d,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::5bcb66a6-ed26-45fc-a0a1-c7286a01de66,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::5bce8aec-a3f0-470b-b3a7-fc5d7d87ac08,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::5be10c89-4c9a-495e-8671-f445f51a3fe0,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::5beb35b9-3683-4b64-b4af-eaf43656904a,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::5c3d8573-8193-4501-8a27-d5e2f881c7b4,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::5c434e8c-d6cc-4011-b4e8-013fc8183324,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::5c4b21f1-e8d1-4133-9f78-76b3ef3c5f18,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::5c4d833f-64ac-4ec0-82d9-3327020c870f,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::5c53c446-4d42-4dcf-9a2a-3c8c4a7682e1,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::5c5888da-63a8-4357-acad-3b371173db46,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::5c5a7244-a43c-4abf-bfe5-7f836f8ba269,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::5c7dd012-e466-4862-95ab-7e3fb545a291,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::5c8604ef-6403-454a-b8ec-0151a37d6ef6,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::5ca5f270-3914-4313-8191-1bff6f2e75b3,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::5cc60202-8998-426d-8e01-e05fc091f7ed,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::5cca343b-e880-48df-bc1d-3cbf130debb8,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::5d1fff93-65cd-49dd-b9d4-3303e350b546,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::5d29532f-943b-4726-aca8-21191eeba327,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::5d4cb7a7-b4e4-4eed-828d-e5c46829da09,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::5d5c5271-5a75-49ed-99fb-dc62d85071ff,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::5d61957f-6865-4e0a-b666-03a928f39e92,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::5d7f356e-f0bf-4cee-896d-9341e81ddaaf,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::5d870e5c-eb77-46f0-91ef-dff99fd810f5,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::5db9f54b-8f92-4a15-bc2e-862dcd6d375b,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::5dc33ac1-3794-41d3-88b1-d958ff71c6c0,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::5e0b6e89-d9b6-4cca-984d-cdcae3fdd4c0,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::5e232ea7-d639-4ec9-99b2-1829528cdf1c,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::5e26c5da-ab49-4df1-ba6f-eb9550877934,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::5e282c62-6186-4dda-a15b-52b8b59a3b8e,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::5e2dd52b-f9f1-4647-ac69-858dcb6f7611,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::5e5bbcfe-9901-4fd8-9be7-d51ea7251cbe,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::5e6d9fe2-f660-49d8-8258-96fc6518187d,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::5ef9fa57-cf7d-4964-a001-05fd72063add,COUGHVID,,validation,-1,1,0,1,0
COUGHVID_UUID::5f081467-1e54-4162-8cb2-1c2d11a26edf,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::5f0a1915-2cd5-41fb-9887-e17ab27b515e,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::5f5f4027-45d4-4867-a9e2-ecc500eaf21d,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::5f9d078d-695c-4605-8f6a-ea892b6d61cd,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::5fb358c3-76bc-4adc-93ac-02f367e38739,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::5fbcf608-a608-4cb1-8e3a-e51a82eb31aa,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::5fdfbf5f-b4db-42ad-8971-275b616bcc72,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::5fe2cece-1061-4f53-b4ac-64a07efc6ba1,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::60073131-6385-401b-b181-51d05dd44090,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::600f5af7-1fc6-4e3f-9046-76dc782cfca8,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::6034baa0-0bb8-4c7e-8699-f4a99b5d728f,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::605fdac6-4f20-450f-b3ec-5232c5173ae7,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::6062d06c-ef24-41f1-87ea-fcd1c28728ed,COUGHVID,,validation,-1,1,1,0,0
COUGHVID_UUID::6088ee03-f819-40a2-bf26-29058e301ddd,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::60ab1646-c540-4179-ae54-ca83767edff1,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::60c3afcc-fe9b-4d91-b713-0ab357d5c825,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::60c8c3f3-7a5f-4fdb-be90-335b3c078f08,COUGHVID,,test,-1,1,0,1,0
COUGHVID_UUID::60dd67f9-5336-46aa-8c94-3bf1ee7a4629,COUGHVID,,test,-1,1,1,0,0
COUGHVID_UUID::611e6287-ba3d-4300-837c-76f185566428,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::614ea639-235d-4181-b43f-caa64f732cc3,COUGHVID,,train,1,1,1,0,0
COUGHVID_UUID::6157e4c8-3da4-4811-9b4e-3a88c55f6401,COUGHVID,,train,3,1,0,1,0
COUGHVID_UUID::616464a2-ee80-48e0-a96b-cd4464445162,COUGHVID,,train,0,1,0,1,0
COUGHVID_UUID::61716d56-8676-4234-8cbc-c2ea724c1405,COUGHVID,,train,2,1,0,1,0
COUGHVID_UUID::617658ed-22f1-4286-9da8-ae3410da15ed,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::618fc43a-4d9d-4dad-8b68-2714b584ccc4,COUGHVID,,train,4,1,0,1,0
COUGHVID_UUID::61924ecf-e529-41de-b3a8-626bc58e044d,COUGHVID,,train,1,1,0,1,0
COUGHVID_UUID::61a24f9b-0865-49bb-a329-2d1bf33c9ae9,COUGHVID,,test,-1,1,1,0,0
