original_uuid,stage2_target,cough_type,event_count,mean_raw_s2_across_549_paths
e80023d9-392a-407a-9580-9c66eb45d7bd,0,dry,2,1.3052598066715632e-05
e8759970-c5b4-4d2a-a71c-d08ee83f482a,0,dry,3,1.6347051998857576e-05
e8f9178e-30b1-45b8-bde1-b4f00c4b4883,0,dry,1,1.8469843160993667e-05
e92ed6f0-70a8-425f-8dee-1b0443381224,0,dry,1,2.091468162996728e-05
e9ac8c20-f223-4225-8e17-bd524ecb0a68,0,dry,4,1.8588433252232588e-05
e9b6c992-e63c-446d-8c92-e7e62209b6a1,0,dry,2,7.49363079920375e-06
e9bf0a5a-ff96-480b-a54a-f647143e1d6f,0,dry,3,1.4021782998875994e-05
eaed556e-e896-4e43-baca-a8bd7b127e92,0,dry,4,3.5456208022842633e-06
ec041149-b613-4b8b-823e-1bed1d6dc6e0,0,dry,6,4.2284173450528334e-06
ee28fdd9-6f0a-4c52-bb38-c8c43f24a669,0,dry,2,1.2530241486591102e-05
f18bb6f5-90c1-492e-8030-d95acd72b146,0,dry,1,7.5427581645822355e-06
f3bdd3ab-aac5-42ca-9c3e-36475ee47349,0,dry,1,9.625992321988123e-06
f4e4e818-c210-4c9e-bdca-c1cf1af1e144,0,dry,2,8.809048783872302e-06
f5231767-4f81-4b7a-bace-c6eae80fe56c,0,dry,3,2.8532835792265073e-06
f5d1d24e-13ed-46f6-9f68-516ae92414b7,0,dry,1,3.5464264004644723e-06
f7c229bd-ed49-40d5-a1bc-837ea7b66bd0,0,dry,4,1.3024301732855878e-05
fb6e4eac-fba3-4ab4-95ae-53488da9b68b,0,dry,1,8.292584146774622e-06
fbe16432-b3f6-4d2e-b414-ae83660414a8,0,dry,1,8.222775395680159e-06
ffa718e8-da65-4602-8da8-cda7cdc568f2,0,dry,5,5.407760882720907e-06
018b40a1-c109-459a-9e31-86cbd2cb3918,1,wet,4,9.309184978417607e-06
0527be95-d7f1-4156-8e37-1587355661ca,1,wet,4,2.2440318830115397e-05
0640716b-e287-4181-a653-5b798e8308c8,1,wet,3,1.2044919722045295e-05
06b568b5-b9f8-4334-816c-c16009bb5de7,1,wet,2,2.473735186123215e-05
06e989e7-b76d-4a36-8c5c-c59ef0d9d663,1,wet,1,5.504744080428575e-06
0b6ea0b5-e036-43ca-8462-d128f6232bdf,1,wet,2,2.0942781914347493e-05
0dcae895-e7c6-4e47-a399-29f22b37e075,1,wet,2,5.854530846366144e-06
10aed3ae-9ec1-4041-bac6-90b1d4634aee,1,wet,3,1.2059574348696218e-05
1a324acb-12f7-4eef-8e8c-0c71a47280e2,1,wet,3,8.00751720456038e-06
1c7f79d6-70bb-4558-b5a9-0c94c9418610,1,wet,2,2.0456919701867434e-05
1c8853d4-5a0b-425e-b211-d20b2d16e35d,1,wet,3,1.7316061805729915e-05
1e4aef1f-a0d0-414b-8f09-b588a455111c,1,wet,1,2.8207341158877694e-05
1f6a497a-7d48-4db2-be34-c7760e427427,1,wet,3,2.2229456356051168e-05
213aff15-681f-4f36-a001-07dd623161d3,1,wet,4,1.0926994496702679e-05
22002ad7-3fb5-47d7-8987-e3cdc0931439,1,wet,3,4.3495032550435095e-05
244d35b5-565c-4a3b-a1bd-baa8f899f9d2,1,wet,2,1.0032519874083234e-05
28cb1fbb-ff5a-4ab6-b676-0d3d0e8c9235,1,wet,5,7.198453777847288e-06
28de837b-8dbf-43a8-a90f-04e644a04933,1,wet,3,1.3151724750930245e-05
2e349a58-b119-4b15-8b3f-5a5c6416bca4,1,wet,3,1.1488468185907954e-05
35244796-18c5-4825-ac49-90235ff885fc,1,wet,2,1.1644361388172462e-05
3a3b515b-fde5-4208-bb1c-c24de372c9e7,1,wet,3,2.8330324459527552e-05
42ee475c-2a4b-48f0-b33e-9a5f57000770,1,wet,2,5.262547375218007e-06
478adaaa-cc6a-487d-a842-a30af37aa4d0,1,wet,3,1.4538292548088145e-05
47b5e63d-17ff-4f39-a8d6-f1d711992913,1,wet,2,3.716674355294523e-06
47ceafde-45d9-4bb6-881a-5ef866fa908d,1,wet,3,1.9301661658058753e-05
49c952bf-0654-4baa-a67f-363745f146de,1,wet,2,8.996343759761621e-06
4b22dc75-caee-40a8-84da-d3bc8f4eca69,1,wet,1,9.70798059752911e-06
4c98548d-6e9e-4832-8b77-b7af79c9e987,1,wet,2,1.818296065169344e-05
51a9ade4-721c-4a75-ab33-57e68f425a42,1,wet,2,6.274801282650459e-06
53d69964-ae7d-4ccc-a297-91a9b21c772e,1,wet,3,1.5566708174585332e-05
58a9d260-53d9-4ba6-b7d4-3e7357412426,1,wet,2,9.670325488398114e-06
62de2524-c400-459b-98a2-746e0ed84eb2,1,wet,2,3.153817213534866e-05
636c468c-d6db-4a7d-8e0e-31c7f68baa49,1,wet,5,1.2657003132612036e-05
63acc1aa-2087-4c46-b0a8-56d38a3b1b10,1,wet,5,7.162765786618021e-06
7240dc44-c2c7-4a09-bb78-e4297d1462ba,1,wet,2,5.251556593164316e-06
731cbe07-5754-46cf-bb5c-873a670cd5d7,1,wet,2,3.1203940889354654e-05
733b0db4-aec3-4afa-a7fc-7e29e0c9403c,1,wet,4,1.5907124110673374e-05
76095239-daab-4439-84fe-8f869f743eff,1,wet,4,1.3510208783322048e-05
763abc17-c8f2-4e61-899e-4882f2b4e00e,1,wet,5,8.302959962451928e-06
76e8a4af-709e-4311-ab93-135b90ffaf49,1,wet,4,1.8372569167060894e-05
7e307ff5-00ca-4f25-bd20-1c1d2d3b9b47,1,wet,2,8.50283568383309e-06
7f796fc4-89d2-4858-8994-3c2cc72097b6,1,wet,4,1.1702333354015889e-05
80411c72-2727-40a3-a781-0d71f1bb717d,1,wet,2,1.0174635029455211e-05
8200cbb2-14dd-440a-9943-1d9c6ce94768,1,wet,5,1.8349409013849627e-06
8588cbcb-a7c2-47fe-bedf-734de9d855c8,1,wet,1,9.1275048866948e-06
8c9122bd-5601-48aa-865a-63db152a91df,1,wet,2,6.416199674316811e-06
8e472a6f-87ea-4c25-af3f-7bda3db7399d,1,wet,3,1.1898085755586504e-05
92576934-e7b9-41bd-baee-5c6a9afc962e,1,wet,3,1.605458788943468e-05
95c41fec-38ea-4144-a071-22baf4981bdb,1,wet,2,1.4742643975421075e-05
9639193c-1ada-4bc6-a5dc-6ea78064bb72,1,wet,3,7.391059885709861e-06
983d7e7d-7e21-43a3-8b5b-801374c6b529,1,wet,2,3.061504190507012e-05
994914cd-7e11-4f1e-b2c2-a0111f32307f,1,wet,2,3.499617592828387e-06
9d691598-b7e2-4d3b-a90a-afd4ab47abad,1,wet,3,7.876640715140755e-06
9e0490ff-2444-488a-8c01-400b958c9875,1,wet,4,2.0527968538309733e-05
af511c3d-614c-4b89-abcf-8c9f9d2f9f3f,1,wet,6,9.704560592903818e-06
b4163e6f-5997-4e8b-8966-e70aeecbde91,1,wet,2,5.308787322752503e-06
b4cb0e7d-ee40-4088-8e82-21a910caa86a,1,wet,1,9.023752921996353e-06
c2e2039a-7bef-4430-907c-276de3fa44bb,1,wet,3,1.3280521355011885e-05
c4bb2745-d354-46ec-983d-a14a4ff3bd86,1,wet,4,1.4034856152392172e-05
c52f9edf-409b-46dc-8d99-b0b6e0e3a336,1,wet,3,1.3751842718035963e-05
c7aebd2e-f4d8-4af7-82f5-f0d71f93cae2,1,wet,3,1.1765717963133444e-05
cc3c1f82-0559-4ae6-bcbd-45a61a6178b0,1,wet,1,2.1180563077006747e-05
ce02bd1b-5ef9-4840-a9b8-152ba4c8be70,1,wet,2,1.3757862041968077e-05
ceedfac8-9acb-4a08-97de-5fead70cd19e,1,wet,3,1.024693940237132e-05
d99023eb-d5f2-4693-95f6-047a6f0142b4,1,wet,3,6.724306495559432e-06
e43f8cad-6593-4258-b428-16671808e8d2,1,wet,5,2.1303326294530328e-05
e4729edf-12e5-4ba9-883e-1114c32b90f0,1,wet,2,1.4179567029705549e-05
ea454263-90d9-43f6-91d3-a82e80a18781,1,wet,5,1.0697755199243167e-05
eeae6f7f-bebd-4d8f-9748-d7a59f7628d6,1,wet,4,7.992898558359198e-06
ef4098b8-f694-4b16-89df-c81df3ce4192,1,wet,3,8.659720067903349e-06
f0da0dd1-a4d1-47ac-bc31-e9c6ceb05e28,1,wet,3,2.4955426897187644e-05
f4562a08-6124-4bca-8a0d-0bce0d0877a5,1,wet,2,1.2772745172120255e-05
f63fdfe6-071c-480e-bbdb-85cc44accd49,1,wet,5,1.2231798106657035e-06
f7f2f111-2861-4eda-a25e-ec6c90b87c2a,1,wet,3,1.0494368779491868e-05
f99a8315-236c-483b-8222-449dea88604a,1,wet,2,1.0991912844046133e-05
