feature_row,augmentation_id,parent_feature_row,parent_uuid_segmento,parent_original_uuid,parent_split_group,parent_fold,parent_dataset_origin,parent_audio_path,parent_start_time,parent_end_time,stage1_target,split,transformation,random_state,original_samples,augmented_samples,original_peak,augmented_peak,snr_db,pitch_semitones,noise_scale,noise_donor_uuid_segmento,noise_donor_original_uuid,noise_donor_split_group,noise_donor_fold,noise_donor_dataset_origin
371,314e4ee9-ee77-4abc-a5fb-4e52142c57a5_seg_0__aug01__noise_high,382,314e4ee9-ee77-4abc-a5fb-4e52142c57a5_seg_0,314e4ee9-ee77-4abc-a5fb-4e52142c57a5,COUGHVID_UUID::314e4ee9-ee77-4abc-a5fb-4e52142c57a5,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\314e4ee9-ee77-4abc-a5fb-4e52142c57a5.wav,0.0,9.72,1,train_augmentation_only,noise_high,42,155520,155520,0.8603781461715698,0.8984977602958679,10.0,,0.15655164151846127,194267_seg_0,194267,FSD50K_UPLOADER::datwilightz,2,FSD50K
372,3163d6ed-c979-4a83-b1ba-c989046e1970_seg_0__aug01__noise_high,383,3163d6ed-c979-4a83-b1ba-c989046e1970_seg_0,3163d6ed-c979-4a83-b1ba-c989046e1970,COUGHVID_UUID::3163d6ed-c979-4a83-b1ba-c989046e1970,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\3163d6ed-c979-4a83-b1ba-c989046e1970.wav,0.0,5.34,1,train_augmentation_only,noise_high,42,85440,85440,0.99302077293396,0.9990000128746033,10.0,,0.3613066100794752,64136_seg_0,64136,FSD50K_UPLOADER::ifartinurgeneraldirection,3,FSD50K
373,31874a9d-4405-40c4-b088-b0b16fa94690_seg_0__aug01__noise_moderate,384,31874a9d-4405-40c4-b088-b0b16fa94690_seg_0,31874a9d-4405-40c4-b088-b0b16fa94690,COUGHVID_UUID::31874a9d-4405-40c4-b088-b0b16fa94690,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\31874a9d-4405-40c4-b088-b0b16fa94690.wav,0.0,3.96,1,train_augmentation_only,noise_moderate,42,63360,63360,0.8117847442626953,0.8095227479934692,20.0,,0.4296816520574976,197306_seg_0,197306,FSD50K_UPLOADER::beerbelly38,4,FSD50K
374,3188bce4-8516-4ea6-8733-2538519e770e_seg_0__aug01__noise_moderate,385,3188bce4-8516-4ea6-8733-2538519e770e_seg_0,3188bce4-8516-4ea6-8733-2538519e770e,COUGHVID_UUID::3188bce4-8516-4ea6-8733-2538519e770e,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\3188bce4-8516-4ea6-8733-2538519e770e.wav,0.0,9.36,1,train_augmentation_only,noise_moderate,42,149760,149760,1.006395697593689,0.9989981055259705,20.0,,0.046870850264940055,110165_seg_0,110165,FSD50K_UPLOADER::2887679652,2,FSD50K
375,31a557c8-eaf3-4ab7-b374-5b8b659222c8_seg_0__aug01__noise_high,386,31a557c8-eaf3-4ab7-b374-5b8b659222c8_seg_0,31a557c8-eaf3-4ab7-b374-5b8b659222c8,COUGHVID_UUID::31a557c8-eaf3-4ab7-b374-5b8b659222c8,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\31a557c8-eaf3-4ab7-b374-5b8b659222c8.wav,0.0,6.6,1,train_augmentation_only,noise_high,42,105600,105600,0.6329481601715088,0.6329649090766907,10.0,,0.15764126127070752,7913_seg_0,7913,FSD50K_UPLOADER::dobroide,0,FSD50K
376,31b8dc8d-3fbd-4e0c-bbae-def12bc16ea2_seg_0__aug01__noise_high,387,31b8dc8d-3fbd-4e0c-bbae-def12bc16ea2_seg_0,31b8dc8d-3fbd-4e0c-bbae-def12bc16ea2,COUGHVID_UUID::31b8dc8d-3fbd-4e0c-bbae-def12bc16ea2,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\31b8dc8d-3fbd-4e0c-bbae-def12bc16ea2.wav,0.0,4.62,1,train_augmentation_only,noise_high,42,73920,73920,0.800778865814209,0.8158547878265381,10.0,,0.4449032922368717,11582_seg_0,11582,FSD50K_UPLOADER::samplecat,1,FSD50K
377,31e5a9cf-6a3e-43a3-8e0f-65c99f5748e9_seg_0__aug01__noise_moderate,388,31e5a9cf-6a3e-43a3-8e0f-65c99f5748e9_seg_0,31e5a9cf-6a3e-43a3-8e0f-65c99f5748e9,COUGHVID_UUID::31e5a9cf-6a3e-43a3-8e0f-65c99f5748e9,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\31e5a9cf-6a3e-43a3-8e0f-65c99f5748e9.wav,0.0,9.78,1,train_augmentation_only,noise_moderate,42,156480,156480,0.8077166676521301,0.8076510429382324,20.0,,0.08139474795465401,324622_seg_0,324622,FSD50K_UPLOADER::reino93,1,FSD50K
378,32233260-588c-4431-a326-4a0ea6c669c5_seg_0__aug01__noise_moderate,389,32233260-588c-4431-a326-4a0ea6c669c5_seg_0,32233260-588c-4431-a326-4a0ea6c669c5,COUGHVID_UUID::32233260-588c-4431-a326-4a0ea6c669c5,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\32233260-588c-4431-a326-4a0ea6c669c5.wav,0.0,9.78,1,train_augmentation_only,noise_moderate,42,156480,156480,0.9817842245101929,0.9907172918319702,20.0,,0.011158976258381442,220818_seg_0,220818,FSD50K_UPLOADER::ericsueiro,2,FSD50K
379,3252c6f8-e7bf-41ec-8105-87c2a74739a2_seg_0__aug01__noise_high,390,3252c6f8-e7bf-41ec-8105-87c2a74739a2_seg_0,3252c6f8-e7bf-41ec-8105-87c2a74739a2,COUGHVID_UUID::3252c6f8-e7bf-41ec-8105-87c2a74739a2,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\3252c6f8-e7bf-41ec-8105-87c2a74739a2.wav,0.0,9.96,1,train_augmentation_only,noise_high,42,159360,159360,1.0126712322235107,0.9990000128746033,10.0,,1.4724147182024385,110046_seg_0,110046,FSD50K_UPLOADER::sandyrb,4,FSD50K
380,3259a18f-c4d3-489b-8ed1-2d2b9fbaebbd_seg_0__aug01__noise_moderate,391,3259a18f-c4d3-489b-8ed1-2d2b9fbaebbd_seg_0,3259a18f-c4d3-489b-8ed1-2d2b9fbaebbd,COUGHVID_UUID::3259a18f-c4d3-489b-8ed1-2d2b9fbaebbd,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\3259a18f-c4d3-489b-8ed1-2d2b9fbaebbd.wav,0.0,9.84,1,train_augmentation_only,noise_moderate,42,157440,157440,0.6174510717391968,0.6193957924842834,20.0,,0.4694315905134317,219928_seg_0,219928,FSD50K_UPLOADER::otakua,3,FSD50K
381,3278e364-afdd-4c39-9126-b8b4a4caf1c5_seg_0__aug01__noise_high,392,3278e364-afdd-4c39-9126-b8b4a4caf1c5_seg_0,3278e364-afdd-4c39-9126-b8b4a4caf1c5,COUGHVID_UUID::3278e364-afdd-4c39-9126-b8b4a4caf1c5,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\3278e364-afdd-4c39-9126-b8b4a4caf1c5.wav,0.0,9.78,1,train_augmentation_only,noise_high,42,156480,156480,0.8762518167495728,0.9990000128746033,10.0,,8.55100778611118,361714_seg_0,361714,FSD50K_UPLOADER::lafashion,0,FSD50K
382,32cc6e49-fdad-496d-a8c5-1239fdd31244_seg_0__aug01__noise_high,393,32cc6e49-fdad-496d-a8c5-1239fdd31244_seg_0,32cc6e49-fdad-496d-a8c5-1239fdd31244,COUGHVID_UUID::32cc6e49-fdad-496d-a8c5-1239fdd31244,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\32cc6e49-fdad-496d-a8c5-1239fdd31244.wav,0.0,9.96,1,train_augmentation_only,noise_high,42,159360,159360,0.8434780836105347,0.8434548377990723,10.0,,0.08887116708669097,213856_fsdcough_seg_1,213856,FSD50K_UPLOADER::qubodup,1,FSD50K
383,332ab58f-9728-4cea-9960-c49151120510_seg_0__aug01__noise_high,394,332ab58f-9728-4cea-9960-c49151120510_seg_0,332ab58f-9728-4cea-9960-c49151120510,COUGHVID_UUID::332ab58f-9728-4cea-9960-c49151120510,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\332ab58f-9728-4cea-9960-c49151120510.wav,0.0,5.96,1,train_augmentation_only,noise_high,42,95360,95360,0.926565408706665,0.8769338726997375,10.0,,0.11281609877226122,55357_seg_0,55357,FSD50K_UPLOADER::m-red,2,FSD50K
384,332d696d-74bf-49ef-998a-764316780ee5_seg_0__aug01__noise_moderate,395,332d696d-74bf-49ef-998a-764316780ee5_seg_0,332d696d-74bf-49ef-998a-764316780ee5,COUGHVID_UUID::332d696d-74bf-49ef-998a-764316780ee5,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\332d696d-74bf-49ef-998a-764316780ee5.wav,0.0,4.92,1,train_augmentation_only,noise_moderate,42,78720,78720,0.921942949295044,0.9250432848930359,20.0,,0.037349315481241985,336391_seg_0,336391,FSD50K_UPLOADER::ghaelen,3,FSD50K
385,333ca4a1-557a-4be5-b2e3-9e572b3132ff_seg_0__aug01__noise_moderate,396,333ca4a1-557a-4be5-b2e3-9e572b3132ff_seg_0,333ca4a1-557a-4be5-b2e3-9e572b3132ff,COUGHVID_UUID::333ca4a1-557a-4be5-b2e3-9e572b3132ff,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\333ca4a1-557a-4be5-b2e3-9e572b3132ff.wav,0.0,4.712,1,train_augmentation_only,noise_moderate,42,75392,75392,0.7701625227928162,0.762920618057251,20.0,,0.25360336657815663,347788_seg_0,347788,FSD50K_UPLOADER::zoragr,4,FSD50K
386,335a56cc-66bf-4dd0-a60b-f7a596e43c08_seg_0__aug01__noise_moderate,397,335a56cc-66bf-4dd0-a60b-f7a596e43c08_seg_0,335a56cc-66bf-4dd0-a60b-f7a596e43c08,COUGHVID_UUID::335a56cc-66bf-4dd0-a60b-f7a596e43c08,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\335a56cc-66bf-4dd0-a60b-f7a596e43c08.wav,0.0,9.54,1,train_augmentation_only,noise_moderate,42,152640,152640,0.9643062353134155,0.9647534489631653,20.0,,0.259122894682604,129303_seg_0,129303,FSD50K_UPLOADER::dobroide,0,FSD50K
387,336b15df-b282-4956-bb68-548ec950bb2f_seg_0__aug01__noise_high,398,336b15df-b282-4956-bb68-548ec950bb2f_seg_0,336b15df-b282-4956-bb68-548ec950bb2f,COUGHVID_UUID::336b15df-b282-4956-bb68-548ec950bb2f,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\336b15df-b282-4956-bb68-548ec950bb2f.wav,0.0,9.84,1,train_augmentation_only,noise_high,42,157440,157440,0.8636101484298706,0.9203882813453674,10.0,,0.09891145672388361,343879_seg_0,343879,FSD50K_UPLOADER::reitanna,1,FSD50K
388,3370d5eb-4cc5-4c65-987b-ebc9ac8caf5b_seg_0__aug01__noise_moderate,399,3370d5eb-4cc5-4c65-987b-ebc9ac8caf5b_seg_0,3370d5eb-4cc5-4c65-987b-ebc9ac8caf5b,COUGHVID_UUID::3370d5eb-4cc5-4c65-987b-ebc9ac8caf5b,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\3370d5eb-4cc5-4c65-987b-ebc9ac8caf5b.wav,0.0,9.12,1,train_augmentation_only,noise_moderate,42,145920,145920,1.0392892360687256,0.9990000128746033,20.0,,0.1504611328078892,27897_seg_0,27897,FSD50K_UPLOADER::lsprice,2,FSD50K
389,337cd5d6-ba5c-47d0-bc3f-15d4a75b747c_seg_0__aug01__noise_moderate,400,337cd5d6-ba5c-47d0-bc3f-15d4a75b747c_seg_0,337cd5d6-ba5c-47d0-bc3f-15d4a75b747c,COUGHVID_UUID::337cd5d6-ba5c-47d0-bc3f-15d4a75b747c,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\337cd5d6-ba5c-47d0-bc3f-15d4a75b747c.wav,0.0,9.9,1,train_augmentation_only,noise_moderate,42,158400,158400,0.8467557430267334,0.8486922383308411,20.0,,0.06366134231532941,64137_seg_0,64137,FSD50K_UPLOADER::ifartinurgeneraldirection,3,FSD50K
390,338f9eb0-d1eb-4448-b183-15d75afece8c_seg_0__aug01__noise_moderate,401,338f9eb0-d1eb-4448-b183-15d75afece8c_seg_0,338f9eb0-d1eb-4448-b183-15d75afece8c,COUGHVID_UUID::338f9eb0-d1eb-4448-b183-15d75afece8c,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\338f9eb0-d1eb-4448-b183-15d75afece8c.wav,0.0,5.16,1,train_augmentation_only,noise_moderate,42,82560,82560,1.0891577005386353,0.9990000128746033,20.0,,1.1810598404602195,323003_seg_0,323003,FSD50K_UPLOADER::asagatov,2,FSD50K
391,338ffa66-a7e2-488a-b5a9-d7b808731922_seg_0__aug01__noise_high,402,338ffa66-a7e2-488a-b5a9-d7b808731922_seg_0,338ffa66-a7e2-488a-b5a9-d7b808731922,COUGHVID_UUID::338ffa66-a7e2-488a-b5a9-d7b808731922,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\338ffa66-a7e2-488a-b5a9-d7b808731922.wav,0.0,9.84,1,train_augmentation_only,noise_high,42,157440,157440,0.9330416917800903,0.9322644472122192,10.0,,0.8862239487223335,347788_seg_0,347788,FSD50K_UPLOADER::zoragr,4,FSD50K
392,33d67255-2abf-4ed0-8779-7c2f9251462d_seg_0__aug01__noise_moderate,403,33d67255-2abf-4ed0-8779-7c2f9251462d_seg_0,33d67255-2abf-4ed0-8779-7c2f9251462d,COUGHVID_UUID::33d67255-2abf-4ed0-8779-7c2f9251462d,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\33d67255-2abf-4ed0-8779-7c2f9251462d.wav,0.0,9.84,1,train_augmentation_only,noise_moderate,42,157440,157440,0.7995133399963379,0.794518768787384,20.0,,0.011347254746571413,241472_seg_0,241472,FSD50K_UPLOADER::reitanna,1,FSD50K
393,33ed7ec5-c28f-4397-90ac-f64af5d0393e_seg_0__aug01__noise_high,404,33ed7ec5-c28f-4397-90ac-f64af5d0393e_seg_0,33ed7ec5-c28f-4397-90ac-f64af5d0393e,COUGHVID_UUID::33ed7ec5-c28f-4397-90ac-f64af5d0393e,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\33ed7ec5-c28f-4397-90ac-f64af5d0393e.wav,0.0,4.02,1,train_augmentation_only,noise_high,42,64320,64320,1.0022183656692505,0.9990000128746033,10.0,,2.2884569685381972,163282_seg_0,163282,FSD50K_UPLOADER::tobiaskosmos,0,FSD50K
394,34191fb6-7fb8-4cbf-a5cf-ea458bf4107b_seg_0__aug01__noise_high,405,34191fb6-7fb8-4cbf-a5cf-ea458bf4107b_seg_0,34191fb6-7fb8-4cbf-a5cf-ea458bf4107b,COUGHVID_UUID::34191fb6-7fb8-4cbf-a5cf-ea458bf4107b,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\34191fb6-7fb8-4cbf-a5cf-ea458bf4107b.wav,0.0,10.0,1,train_augmentation_only,noise_high,42,160000,160000,0.8645707368850708,0.9153032302856445,10.0,,0.6601524300392072,60785_seg_0,60785,FSD50K_UPLOADER::j.zazvurek,3,FSD50K
395,343f5818-0368-4992-b039-4ea83657b011_seg_0__aug01__noise_moderate,406,343f5818-0368-4992-b039-4ea83657b011_seg_0,343f5818-0368-4992-b039-4ea83657b011,COUGHVID_UUID::343f5818-0368-4992-b039-4ea83657b011,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\343f5818-0368-4992-b039-4ea83657b011.wav,0.0,3.06,1,train_augmentation_only,noise_moderate,42,48960,48960,0.7762774229049683,0.7813229560852051,20.0,,0.2206679100075931,236680_seg_0,236680,FSD50K_UPLOADER::bcimmet,4,FSD50K
396,34747e4f-a116-452d-b611-eefecc0c585e_seg_0__aug01__noise_high,407,34747e4f-a116-452d-b611-eefecc0c585e_seg_0,34747e4f-a116-452d-b611-eefecc0c585e,COUGHVID_UUID::34747e4f-a116-452d-b611-eefecc0c585e,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\34747e4f-a116-452d-b611-eefecc0c585e.wav,0.0,6.06,1,train_augmentation_only,noise_high,42,96960,96960,0.9476020932197571,0.9990000128746033,10.0,,2.2189588907846014,166302_seg_0,166302,FSD50K_UPLOADER::fantozzi,0,FSD50K
397,3481b694-34fe-4b03-a529-88ef085815fd_seg_0__aug01__noise_high,408,3481b694-34fe-4b03-a529-88ef085815fd_seg_0,3481b694-34fe-4b03-a529-88ef085815fd,COUGHVID_UUID::3481b694-34fe-4b03-a529-88ef085815fd,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\3481b694-34fe-4b03-a529-88ef085815fd.wav,0.0,9.96,1,train_augmentation_only,noise_high,42,159360,159360,1.0067808628082275,0.9990000128746033,10.0,,0.17625355764314532,242624_seg_0,242624,FSD50K_UPLOADER::reitanna,1,FSD50K
398,3483aaf8-14e4-44ac-8b20-6f1a05cfa822_seg_0__aug01__noise_moderate,409,3483aaf8-14e4-44ac-8b20-6f1a05cfa822_seg_0,3483aaf8-14e4-44ac-8b20-6f1a05cfa822,COUGHVID_UUID::3483aaf8-14e4-44ac-8b20-6f1a05cfa822,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\3483aaf8-14e4-44ac-8b20-6f1a05cfa822.wav,0.0,5.04,1,train_augmentation_only,noise_moderate,42,80640,80640,0.9181610345840454,0.9180947542190552,20.0,,0.6309116111467549,330296_seg_0,330296,FSD50K_UPLOADER::maycuddlepie,2,FSD50K
399,34a7b57b-6f7d-43f4-b210-0b21058f7afb_seg_0__aug01__noise_high,410,34a7b57b-6f7d-43f4-b210-0b21058f7afb_seg_0,34a7b57b-6f7d-43f4-b210-0b21058f7afb,COUGHVID_UUID::34a7b57b-6f7d-43f4-b210-0b21058f7afb,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\34a7b57b-6f7d-43f4-b210-0b21058f7afb.wav,0.0,3.54,1,train_augmentation_only,noise_high,42,56640,56640,0.823772132396698,0.8171484470367432,10.0,,0.3537770393357363,102706_seg_0,102706,FSD50K_UPLOADER::cambra,3,FSD50K
400,34b77763-a4a4-4beb-aeaa-02ef8298ef31_seg_0__aug01__noise_high,411,34b77763-a4a4-4beb-aeaa-02ef8298ef31_seg_0,34b77763-a4a4-4beb-aeaa-02ef8298ef31,COUGHVID_UUID::34b77763-a4a4-4beb-aeaa-02ef8298ef31,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\34b77763-a4a4-4beb-aeaa-02ef8298ef31.wav,0.0,4.86,1,train_augmentation_only,noise_high,42,77760,77760,0.9872715473175049,0.9990000128746033,10.0,,6.990301019261044,179413_seg_0,179413,FSD50K_UPLOADER::m3fuss,1,FSD50K
401,34bcd0cb-bbfb-4947-84c9-79a07c28a7c1_seg_0__aug01__noise_high,412,34bcd0cb-bbfb-4947-84c9-79a07c28a7c1_seg_0,34bcd0cb-bbfb-4947-84c9-79a07c28a7c1,COUGHVID_UUID::34bcd0cb-bbfb-4947-84c9-79a07c28a7c1,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\34bcd0cb-bbfb-4947-84c9-79a07c28a7c1.wav,0.0,9.78,1,train_augmentation_only,noise_high,42,156480,156480,0.7637646198272705,0.7660823464393616,10.0,,0.3616590297327012,70342_seg_0,70342,FSD50K_UPLOADER::beskhu,4,FSD50K
402,34e4c711-fd77-4f76-babf-76437885227e_seg_0__aug01__noise_moderate,413,34e4c711-fd77-4f76-babf-76437885227e_seg_0,34e4c711-fd77-4f76-babf-76437885227e,COUGHVID_UUID::34e4c711-fd77-4f76-babf-76437885227e,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\34e4c711-fd77-4f76-babf-76437885227e.wav,0.0,9.66,1,train_augmentation_only,noise_moderate,42,154560,154560,0.9388433694839478,0.9413313269615173,20.0,,0.17275367910943146,163279_seg_0,163279,FSD50K_UPLOADER::tobiaskosmos,0,FSD50K
403,34ed92ba-3dbd-4f66-9ded-3f6e6261b14b_seg_0__aug01__noise_moderate,414,34ed92ba-3dbd-4f66-9ded-3f6e6261b14b_seg_0,34ed92ba-3dbd-4f66-9ded-3f6e6261b14b,COUGHVID_UUID::34ed92ba-3dbd-4f66-9ded-3f6e6261b14b,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\34ed92ba-3dbd-4f66-9ded-3f6e6261b14b.wav,0.0,10.0,1,train_augmentation_only,noise_moderate,42,160000,160000,0.9321995377540588,0.9227463603019714,20.0,,0.025502183474702688,221087_seg_0,221087,FSD50K_UPLOADER::alaskarobotics,2,FSD50K
404,34fa8ed4-a911-4def-9272-d26e56dd05d2_seg_0__aug01__noise_high,415,34fa8ed4-a911-4def-9272-d26e56dd05d2_seg_0,34fa8ed4-a911-4def-9272-d26e56dd05d2,COUGHVID_UUID::34fa8ed4-a911-4def-9272-d26e56dd05d2,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\34fa8ed4-a911-4def-9272-d26e56dd05d2.wav,0.0,8.22,1,train_augmentation_only,noise_high,42,131520,131520,0.7775432467460632,0.7776774764060974,10.0,,0.33742033941558325,155008_seg_0,155008,FSD50K_UPLOADER::liorcali,1,FSD50K
405,34fd00ad-788a-433c-a0b8-b603b33a589c_seg_0__aug01__noise_moderate,416,34fd00ad-788a-433c-a0b8-b603b33a589c_seg_0,34fd00ad-788a-433c-a0b8-b603b33a589c,COUGHVID_UUID::34fd00ad-788a-433c-a0b8-b603b33a589c,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\34fd00ad-788a-433c-a0b8-b603b33a589c.wav,0.0,9.6,1,train_augmentation_only,noise_moderate,42,153600,153600,0.8680733442306519,0.8704022765159607,20.0,,0.08849518010717296,237791_seg_0,237791,FSD50K_UPLOADER::fusarof,2,FSD50K
406,350e8396-e67e-491a-89dd-666702548d63_seg_0__aug01__noise_moderate,417,350e8396-e67e-491a-89dd-666702548d63_seg_0,350e8396-e67e-491a-89dd-666702548d63,COUGHVID_UUID::350e8396-e67e-491a-89dd-666702548d63,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\350e8396-e67e-491a-89dd-666702548d63.wav,0.0,5.46,1,train_augmentation_only,noise_moderate,42,87360,87360,0.9431965351104736,0.9392651915550232,20.0,,0.02111381781817105,260960_seg_0,260960,FSD50K_UPLOADER::smokenweewalt,3,FSD50K
407,35244796-18c5-4825-ac49-90235ff885fc_seg_0__aug01__noise_high,418,35244796-18c5-4825-ac49-90235ff885fc_seg_0,35244796-18c5-4825-ac49-90235ff885fc,COUGHVID_UUID::35244796-18c5-4825-ac49-90235ff885fc,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\35244796-18c5-4825-ac49-90235ff885fc.wav,0.0,9.9,1,train_augmentation_only,noise_high,42,158400,158400,0.7364718914031982,0.7364718914031982,10.0,,0.7307547891846475,89506_seg_0,89506,FSD50K_UPLOADER::cgeffex,4,FSD50K
408,35647ec0-1566-4df0-ae5d-27b0357ece7c_seg_0__aug01__noise_high,419,35647ec0-1566-4df0-ae5d-27b0357ece7c_seg_0,35647ec0-1566-4df0-ae5d-27b0357ece7c,COUGHVID_UUID::35647ec0-1566-4df0-ae5d-27b0357ece7c,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\35647ec0-1566-4df0-ae5d-27b0357ece7c.wav,0.0,9.36,1,train_augmentation_only,noise_high,42,149760,149760,0.9187577366828918,0.9032538533210754,10.0,,0.4005040782720307,168014_seg_0,168014,FSD50K_UPLOADER::gmarchisio,2,FSD50K
409,35763bb6-ae9f-4cf5-9087-8919cddaf238_seg_0__aug01__noise_high,421,35763bb6-ae9f-4cf5-9087-8919cddaf238_seg_0,35763bb6-ae9f-4cf5-9087-8919cddaf238,COUGHVID_UUID::35763bb6-ae9f-4cf5-9087-8919cddaf238,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\35763bb6-ae9f-4cf5-9087-8919cddaf238.wav,0.0,9.96,1,train_augmentation_only,noise_high,42,159360,159360,1.0513499975204468,0.9990000128746033,10.0,,0.8386765345740628,194536_seg_0,194536,FSD50K_UPLOADER::wjoojoo,1,FSD50K
410,35811251-f9e5-49e9-8ee9-d4ca1afa08f8_seg_0__aug01__noise_moderate,422,35811251-f9e5-49e9-8ee9-d4ca1afa08f8_seg_0,35811251-f9e5-49e9-8ee9-d4ca1afa08f8,COUGHVID_UUID::35811251-f9e5-49e9-8ee9-d4ca1afa08f8,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\35811251-f9e5-49e9-8ee9-d4ca1afa08f8.wav,0.0,2.88,1,train_augmentation_only,noise_moderate,42,46080,46080,0.9831990599632263,0.9769477248191833,20.0,,0.14900098468091094,395832_seg_0,395832,FSD50K_UPLOADER::primisteka,2,FSD50K
411,35a40835-dc69-4e0d-b833-6b58df25c8cc_seg_0__aug01__noise_moderate,423,35a40835-dc69-4e0d-b833-6b58df25c8cc_seg_0,35a40835-dc69-4e0d-b833-6b58df25c8cc,COUGHVID_UUID::35a40835-dc69-4e0d-b833-6b58df25c8cc,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\35a40835-dc69-4e0d-b833-6b58df25c8cc.wav,0.0,6.3,1,train_augmentation_only,noise_moderate,42,100800,100800,0.7425116896629333,0.7425116896629333,20.0,,0.06662708228327074,33728_seg_0,33728,FSD50K_UPLOADER::jobro,4,FSD50K
412,35cc329c-22e9-4505-bf91-8d6ef3262db4_seg_0__aug01__noise_high,424,35cc329c-22e9-4505-bf91-8d6ef3262db4_seg_0,35cc329c-22e9-4505-bf91-8d6ef3262db4,COUGHVID_UUID::35cc329c-22e9-4505-bf91-8d6ef3262db4,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\35cc329c-22e9-4505-bf91-8d6ef3262db4.wav,0.0,9.84,1,train_augmentation_only,noise_high,42,157440,157440,0.818397581577301,0.8280670642852783,10.0,,0.9039293720182954,377268_seg_0,377268,FSD50K_UPLOADER::johnnypanic,3,FSD50K
413,35ec6e33-eeeb-4734-9a52-c37a949e5443_seg_0__aug01__noise_high,425,35ec6e33-eeeb-4734-9a52-c37a949e5443_seg_0,35ec6e33-eeeb-4734-9a52-c37a949e5443,COUGHVID_UUID::35ec6e33-eeeb-4734-9a52-c37a949e5443,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\35ec6e33-eeeb-4734-9a52-c37a949e5443.wav,0.0,5.04,1,train_augmentation_only,noise_high,42,80640,80640,0.8294937610626221,0.8361505270004272,10.0,,0.16865667208242868,189422_seg_0,189422,FSD50K_UPLOADER::dobroide,0,FSD50K
