split_group,split,fold,dataset_origin,uploader,n_segments,n_positive_segments,quality_split_role
COUGHVID_UUID::64543497-41c9-4975-b3c5-b81632467cc4,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::647da923-9dfe-4527-9ec6-473b8fb791ca,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::64e18a41-9952-48cf-a467-5fa62c01f23b,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::65f8a73e-9cf4-480f-8f4f-c31e67753ea7,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::6604ec3d-d858-4e00-9b9c-31127f698f65,train,0,COUGHVID,,1,0,development
COUGHVID_UUID::66bd4211-2034-4cde-82ad-59aeff6e7eb8,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::67b0eab5-c09a-406b-9d1f-17562da9a7dd,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::6816fa8c-2bd4-4be4-bbb0-d18a397f99e5,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::68be5313-193c-42ca-acdc-f6f93c9c1126,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::69101dc9-dfd5-43b5-b063-54a2e634e021,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::69e7b5c5-0469-42dd-b68f-9a7f7637425b,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::69ead058-d357-437f-bcbd-ca74a8cf29d8,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::6ad6d999-71c0-409b-970e-03aee3078306,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::6ba62302-b54e-47dc-8a22-eab0bb0411c2,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::6c74e198-c3e9-49bf-b062-b6de947e6451,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::6ce9c771-2d64-4e26-9fe1-e0950221b59d,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::6d485342-6c82-4d58-8a54-d8777ceeca9b,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::6d941efe-43f9-4a64-8172-58cbb20400ab,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::6ea6af0c-0f77-46d6-a65b-8df3a925d231,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::6f2e82d2-a307-43d7-b3a9-b50cb1a04d9e,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::7023acad-4e24-444b-b0a6-a3aa54bd321b,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::706b1acc-0e61-499e-abb1-43de015eef46,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::7117304a-e59b-42c9-bea9-3c6f17b0d30e,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::71c1c347-8d5d-434b-ab15-3f0a73d2caf7,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::72418df9-2a0a-4da5-922d-7a1d5d12ab80,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::72863bef-2073-4e5a-b289-0954a977d25e,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::72b95c95-1a95-437c-9d52-86b53461b304,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::7376afac-2a76-408c-9bee-7b7ed2555692,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::749fdead-a02e-44f2-8782-d473c104a141,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::74d33247-658a-45ea-a641-5b736ee5498f,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::75135933-89b0-4d43-9d75-688453353f56,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::756d7aa4-e12a-4eb3-b119-2b8a7db0abb6,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::760194db-a651-4a06-b7b8-bffd126364cf,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::760cb050-4175-4498-817d-a9976e359c52,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::763abc17-c8f2-4e61-899e-4882f2b4e00e,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::76779311-1f9c-40b5-845d-bde19b0d9c0e,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::77f4b676-9d1f-49d4-b694-49f2edb225bd,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::7869b66e-5c53-42b8-8741-8e7398f78137,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::78f09849-4d67-4a69-906b-c6dd5cb22892,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::7986b4b7-f812-4dd3-a595-2a2ed9130dd0,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::7a372c4a-1043-43b1-a03c-f2296dfd6b68,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::7ad89fd2-56cb-43cd-84ea-4d3eb7b30e00,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::7bcb0830-15ab-4bbb-9dc4-2f49bd4f2160,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::7cd1efb7-e973-492d-8a2c-e00a42ef0d78,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::7de30485-428f-402e-8402-54747fd97420,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::7e3d9f84-ec39-4775-919b-fdab4aaac541,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::7eb443fd-ec2a-49e4-b388-8c5dc87cbdcb,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::7f796fc4-89d2-4858-8994-3c2cc72097b6,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::7f8e60f4-5cbd-4ec6-bc73-e8ab2b6c3abd,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::80cb70ea-369c-44aa-b304-b72b5fe3d07b,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::814a5c9e-6174-4efa-a378-a990ac566ae2,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::825a5905-8828-4298-93a8-112be9925579,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::8265cc92-ef3e-43ff-83cb-dd741b5e35b2,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::8396e93f-96ff-4fa3-8ef9-41c4d0ee191e,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::84f7f9eb-ce07-4ace-8c02-d83360a25db4,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::85950027-a5fd-4cd4-ad38-46202aa61172,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::85eef4ec-c8e8-4635-a6c3-2d194057f7f2,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::863527af-d101-4596-8825-428394f0d6c2,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::8673fbc5-4890-4f3f-807a-b3d3d95c11d7,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::86bd5780-9af3-4e33-86ba-c0105ecd408e,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::87abbea8-6765-4487-b95b-0eae7ef46271,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::88024607-e701-4a54-adeb-c4c1ecc282f4,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::885278b4-30ed-4dd7-a813-f0e2706a12ba,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::88f6aa4d-d9e3-4d51-b803-5736e92762e4,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::892ba9c4-bc94-49b2-97ce-01fa057a5386,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::8985c68f-0fd3-40af-957c-84971d883380,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::8a529f53-b0c3-422b-984b-c536bb64e889,train,0,COUGHVID,,1,0,development
COUGHVID_UUID::8a5feabb-3b0a-49b5-900c-6d3d31e96794,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::8aa95c58-4f0f-4df6-89a2-4b3b5d7841bb,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::8b65a198-2b0f-452c-ac15-47d892676fc3,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::8c48edec-8c1f-4e36-b8a4-10576bf6f301,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::8cdd0367-1661-4524-830d-2bd69aa6dee7,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::8e3f8d0f-86d0-4a29-924e-091170a77448,train,0,COUGHVID,,1,0,development
COUGHVID_UUID::8ebca537-22d5-45fd-9f1c-60a58622284d,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::8f0052b4-731b-4822-8e4b-1393a473d35e,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::8f989311-1cc3-4c4e-ba8a-eaf07a244688,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::900e0342-6ad8-48f0-8cbc-e8f1950541df,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::909bfdb4-9bf0-44e0-a468-d55d03f16a71,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::91d9c321-7371-4a0c-af3d-398542cb9c4c,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::91e91fae-a111-4143-92c1-46b841db99f8,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::92600c6b-0b96-4b9b-a82e-8ef053fc1a6f,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::936268f0-41a3-421d-bd18-8e69e597e84c,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::937c5f4d-2d0e-41c5-af52-9dfbdb4014f2,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::93e121aa-1c8b-4b9a-b446-cbe4ddbcdaf4,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::94ad74ad-5a8c-406c-9c1a-18e281d53b9d,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::953e2f0c-d36f-4365-baa4-1d310ed74278,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::95e40d65-5398-4dd8-bda8-5da98d06ed80,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::9639193c-1ada-4bc6-a5dc-6ea78064bb72,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::977f5876-db04-4abc-aa56-ab0e05f94676,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::97d266b1-7856-47f3-9273-224e1f27be4c,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::97f284b3-45c9-4262-9d4f-adafe31d6b71,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::98ae80f1-8f67-4cf1-b218-4430ef6e8a53,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::98c3b3a7-a287-40d6-ae48-fb59d8d21960,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::990e8bc6-294e-4c33-983d-14a87aca6c57,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::9a4d243e-4ac6-4c34-9b73-7ef188a02ed0,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::9a927cb5-465b-48a3-a36d-6411f5878790,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::9b110ff2-f5c2-4e6e-8bb3-31f502375c7d,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::9bbc6186-f18d-4a96-b92b-37d25b390bdf,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::9c121206-2d76-40b1-bbd0-4b1f483adada,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::9cc8c2de-8733-4e5b-a18d-5bf9a5166c85,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::9d9facb9-b4c5-4278-8316-87b1c887d083,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::9e5738c6-7649-42d5-be58-1e289796f189,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::9eb1894a-8201-431d-a923-79dc88945ebb,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::9ecb18ca-483d-400f-a049-1a078a483c50,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::9f4770aa-245b-4264-b872-98a2c45e9f56,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::a051a29f-4cf2-49b4-b057-f61b6b34b4fe,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::a084b953-189d-422d-a40a-b545b4f01618,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::a0b2c39c-8a24-4984-aa0f-009f13a700c5,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::a0bd7465-ae76-40cd-903b-3591ed9595db,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::a21a03e8-6ef5-4886-b5e6-e799307b0f5b,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::a286fb10-67fa-432e-80b1-e3f3992f4f95,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::a3a67ea5-43d5-4b74-8176-0230d2281efb,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::a4ca8568-dcc2-457a-9087-9342c5bb4a62,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::a5025365-abca-4ff4-a335-a692389b7553,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::a60e1682-1dda-4bc7-ab05-8e881a8b867a,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::a61dc6d6-2367-4179-92af-652e96b272d6,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::a649bd89-6584-41e5-a251-033caa07d08a,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::a670d7c4-b813-4c4b-8176-07f8a10cf1be,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::a69d7fc8-6cac-417e-9008-89bef72f1fa7,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::a7197322-5d2f-4661-8c48-01e39f06a234,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::a8eeb6e9-2034-4c15-8fea-525fdfb3ef3c,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::ab228702-1c84-4514-8ea9-7a207b1919c9,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::ab46097a-7d5b-47f3-aab8-222bf0043beb,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::ac4ea2db-4fff-4a7f-a5fe-3a9ade2f1020,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::acae37ea-edb8-45fe-9a10-5b7af79c17ec,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::ad4e4752-2168-4138-a5b8-a07c0332a921,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::adc24bde-023b-457e-9be7-9fadbad0b155,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::ae0381a3-914d-42a2-8d3c-58a45db1be36,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::ae321315-0798-4b11-a088-a2acdd099ffc,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::ae7ee0f8-d516-451d-b7a8-b855b638d74e,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::aeb567c4-529c-43c7-9075-21537e836d4d,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::afadbd6d-433c-4ffc-81da-1f0217bac43e,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::b05935c3-68d7-4a28-aea9-f92fbe295c6c,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::b1821263-6041-423f-93d6-a174d97bc4d7,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::b2767c1a-d2a6-4d6d-8108-a2772ed19f7f,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::b2b52448-2ff5-4aa3-a43d-a4e3711d85bb,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::b2c1d6e5-37e4-45c9-95bd-109c519ebe2f,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::b2caeb04-59dd-4f72-9bd1-b3f7e4b93c39,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::b302565d-ba48-44ae-acf1-e2306492a217,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::b3586314-8a5c-44cf-a2d1-a60578c664f5,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::b374149f-cdc9-4865-9151-e229bb0ab98b,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::b38e69f2-01f9-47ac-b94f-cf7b5eb764b3,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::b4d64d96-8bf9-413d-a165-e6deed6c4dba,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::b5314535-17c1-407c-9028-f6c63f83e362,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::b62f03ee-e324-4d27-82ff-0d5cd7ca37be,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::b66ea1a8-a46f-4890-8b1f-91c5841bfc99,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::b68a0a4e-7622-4426-875e-0dd9d6604224,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::b75bc5f1-f19d-4b79-bf86-99dd5f7f0bc6,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::b7f60904-a2e1-4068-9854-523ebe8d8c04,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::b97f011c-062b-4fdd-a65d-4f1d8ab1bd09,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::b9a0045a-0f0b-479c-8771-3624068003d8,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::bac8326b-2652-443d-8b58-af96cdf5284d,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::bb5fd4d8-a36d-4918-931f-c6bd2adcc20d,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::bc74e39c-ab99-475d-932c-289473b9de54,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::bc958bd6-8714-4b44-a068-9f9fcbde391c,train,0,COUGHVID,,1,0,development
COUGHVID_UUID::bd6112e4-72e9-491d-859c-5bb9c7f04f88,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::bde99a5c-a804-4daf-a4d5-897fb72d5060,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::be2d9024-401a-42a0-91fd-194567b1d4c1,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::be61b105-27d2-451e-be22-bea152a7d2b7,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::bed70f24-2c60-43d7-bb35-5e1bbfbfcda3,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::bee44bec-7d9e-4618-b2a5-8057627489ff,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::c1281451-b74b-4659-beb7-11669297e022,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::c16f96bf-dc05-445b-aed6-5758aa0ec5c8,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::c2925320-df66-4a25-8309-3f1cca3dc37e,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::c3174535-aaef-4c26-b0b5-a38996e54763,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::c38d0839-d212-42f8-b3bb-4de172b76748,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::c4138919-bd2c-4e24-9fcf-582e428c7d27,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::c4844ff3-1947-4d89-88aa-65ed4892cf0c,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::c48a44ee-52e3-4c11-9e36-703afb03e46a,train,0,COUGHVID,,1,0,development
COUGHVID_UUID::c587c70a-7489-4c3b-9696-ce1b715168ec,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::c62a7d17-49e8-4f21-b862-230c26335e4f,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::c6fb2de6-86a6-4704-b267-11c0031431f2,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::c70d5f56-3af6-4a86-8d63-2a3bdedf5a93,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::c91f755a-e37e-4106-a90a-bb0672fdfd24,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::c9c4445b-fbd3-4f4d-9ca2-282a669d79c4,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::ca19d2c6-2f15-48c7-b05c-d02914e39cfa,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::ca81325c-1dc0-49ad-94cf-0b7d5b7f3a4a,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::ca8d6795-2841-48a0-9d9b-9e00f9e866c3,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::cb1970a1-62d6-4492-bf4d-d54913a842dc,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::cbe792ac-397c-4b38-91d3-043fef882f90,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::cc5b8aa6-355a-4f4c-bc88-4f1d5bafc5ad,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::cd9de27d-87fa-43e6-a452-8cdaba3eae4c,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::ce468c06-5a71-4498-8b0d-4d75551094b3,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::ce8ccb5f-c7a3-48e1-839a-a9c4cd71ab3a,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::cefb99ae-7dda-4397-8b65-77e3fc0c7739,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::cf2c74a0-98e8-4ae7-8917-eaa4a59c7c67,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::cfb0a4da-7205-4bfa-985e-b6a953ceb85c,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::d014a758-b70b-4474-9de5-63f7061f95a6,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::d0d4e84a-3692-46e2-a168-463896fb9d31,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::d1c3a8a6-742e-4677-aa79-92b9b217be75,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::d2728113-e256-436c-a7be-b3e846ada715,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::d3994a00-b7c8-4c14-a7f6-9324d367cef4,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::d5908fa3-9410-4f60-ba27-a57cace776ae,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::d5c506d9-9b17-4886-b5b3-999f8ee8060a,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::d5e56f55-97a1-417d-a724-04d6ef10830e,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::d81285fa-a717-47d7-8eea-e25aa65439f0,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::d81adbaa-3240-4f17-85c7-e523292d7ac0,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::d844a814-c17d-4398-b536-9963f6ded940,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::d86c823a-3599-4b67-8ec5-85546f1abb16,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::d92e70af-5bec-4d14-a60e-5a3806e24e75,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::d994f7f6-43cc-445b-8634-ff3c038ffd53,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::da46c7ee-5342-4f0f-8326-fae957cdfcdf,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::dabd8101-b56b-40cd-84c6-169b7f8c6fbc,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::dbb52561-93ca-444e-9ff9-e61fd6c6996f,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::dbc6f669-469e-4306-acdc-f46039006148,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::dc17e768-40f6-462e-99ad-80292586ac3a,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::dccd10ed-751e-462c-9513-340d89510ea6,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::dd3e8166-0375-4882-b037-add3a813f84f,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::de56cd32-fa6d-427c-89b9-a4ab4757ea58,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::dee8c009-e2f7-4258-9c17-98f8ef49345d,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::df35b241-5aff-4f49-80f6-4ef5fabc115c,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::dfa97006-e494-4c73-ba46-2fe805aec1cd,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::e0107451-503c-48b0-9a9e-675a3a0c834e,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::e0f90aa2-e38a-446a-aade-19b461eb2bf8,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::e23b7ef4-c268-4179-b234-c45702001252,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::e2a72896-8aac-4254-81f4-97812b05d4d4,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::e339c45d-998d-4f9b-a8f4-300a63985aa2,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::e36c0dda-a5cb-4398-ae8f-235320a729e4,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::e3d41a55-cc7c-4328-a805-1f1d9c86a2ee,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::e539d599-6d07-4174-9f29-a562ced58b68,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::e56ea219-e97c-45c4-8222-5ecf168445b5,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::e5e07345-f99d-4051-a5be-ec195c931772,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::e6b18767-9e15-44cb-a8f5-565a90c4d17e,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::e80023d9-392a-407a-9580-9c66eb45d7bd,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::e86e02c9-3544-493a-986c-4e5b3cd82954,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::e8a4c9ee-66e8-473c-9f1b-40918a92a928,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::e8fe6b8b-a7be-404d-95a5-5da7f4efe0e8,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::e9761e7d-92fa-4307-9fe0-e4efe9c91e0c,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::e9925f90-f4ee-4c88-b488-df961b25e8cf,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::ea3848e3-886a-428a-a918-4d01f32e38d8,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::eae8e66a-1b99-454e-a1d5-4c86045a6e73,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::eb43c33d-b6a1-476a-a135-40b872e8221b,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::ecac4c64-aad4-4856-ab96-06f236c5861d,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::ecbf28e8-bb61-4a27-bd9a-1f5fd8c332d1,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::ed988dfa-0bc8-409d-adea-4b44350ad946,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::edcadaac-51d0-44d1-99c6-efbbc41dd4bd,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::ee4c059e-fd72-47c6-9814-dc4a2a2f919d,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::eeaa9780-b73a-4e0f-b075-4dc5fbb54080,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::eeae6f7f-bebd-4d8f-9748-d7a59f7628d6,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::efbcf50f-5ffa-4cdb-b146-fa7e974aaa1e,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::f0bcf37a-4766-4cc0-a4d3-13a6e1343103,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::f11f5ded-fa78-4b2d-bed6-591dc6583602,train,0,COUGHVID,,1,0,development
COUGHVID_UUID::f18bb6f5-90c1-492e-8030-d95acd72b146,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::f2b8d4c0-b7ba-49a6-8e91-9f20be33520a,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::f3f25a4e-536f-4fe4-b038-7428fc916411,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::f45082d4-f205-483f-8d0b-427470db2ffc,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::f4e51208-6dcd-46c2-b2f3-f4fa6e6f8760,train,0,COUGHVID,,1,1,development
COUGHVID_UUID::f5d1d24e-13ed-46f6-9f68-516ae92414b7,train,0,COUGHVID,,1,1,development
